city,date,program_area,unoccupied_rooms,total_shelter_program,occupancy_rate
Toronto,2023-02-19T00:00:00Z,Base Shelter and Overnight Services,2,7,97.78
Toronto,2023-02-19T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-19T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-19T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-19T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-19T00:00:00Z,Base Shelter and Overnight Services,2,7,96.15
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,90
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,90.63
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,90.24
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,92.47
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,87.5
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,92.86
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-19T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-19T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-19T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-20T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-20T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-20T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-20T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-20T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-20T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-20T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-20T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-20T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-20T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-20T00:00:00Z,Base Shelter and Overnight Services,1,7,96.15
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,90
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,87.5
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,93.15
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,87.5
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,92.86
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,100
Toronto,2023-02-20T00:00:00Z,COVID-19 Response,22,15,97.62
Toronto,2023-02-20T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-20T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-20T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-21T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-02-21T00:00:00Z,Base Program - Refugee,1,4,98.7
Toronto,2023-02-21T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-02-21T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-02-21T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-21T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-21T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-21T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-21T00:00:00Z,Base Shelter and Overnight Services,2,7,96.97
Toronto,2023-02-21T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-21T00:00:00Z,Base Shelter and Overnight Services,2,7,96.15
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,90
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,87.5
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,93.15
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,50
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,92.86
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,COVID-19 Response,24,15,100
Toronto,2023-02-21T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-21T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-21T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-22T00:00:00Z,Base Program - Refugee,3,4,96.55
Toronto,2023-02-22T00:00:00Z,Base Program - Refugee,3,4,97.4
Toronto,2023-02-22T00:00:00Z,Base Program - Refugee,3,4,100
Toronto,2023-02-22T00:00:00Z,Base Program - Refugee,3,4,100
Toronto,2023-02-22T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-22T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-22T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-22T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-22T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-22T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-22T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,90
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,84.38
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,93.84
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,25
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,92.86
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,COVID-19 Response,27,15,100
Toronto,2023-02-22T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-22T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-22T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-23T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-02-23T00:00:00Z,Base Program - Refugee,2,4,97.4
Toronto,2023-02-23T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-02-23T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-02-23T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-23T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-23T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-23T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-23T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-23T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-23T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,90
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,89.06
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,93.15
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,25
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,92.86
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,COVID-19 Response,25,15,100
Toronto,2023-02-23T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-23T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-23T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-24T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-02-24T00:00:00Z,Base Program - Refugee,2,4,97.4
Toronto,2023-02-24T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-02-24T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-02-24T00:00:00Z,Base Shelter and Overnight Services,1,7,98.46
Toronto,2023-02-24T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-24T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-24T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-24T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-24T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-24T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,90
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,93.75
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,93.15
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,98.89
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,92.86
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-24T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-24T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-24T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-25T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-25T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-25T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-25T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-25T00:00:00Z,Base Shelter and Overnight Services,2,7,98.46
Toronto,2023-02-25T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-25T00:00:00Z,Base Shelter and Overnight Services,2,7,97.22
Toronto,2023-02-25T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-25T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-25T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-25T00:00:00Z,Base Shelter and Overnight Services,2,7,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,90
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,93.75
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,93.15
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,98.89
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,92.86
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-02-25T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-25T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-25T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-26T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-26T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-26T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-26T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-26T00:00:00Z,Base Shelter and Overnight Services,1,7,98.46
Toronto,2023-02-26T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-26T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-26T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-26T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-26T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-26T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,90
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,89.06
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,93.15
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,98.89
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,98.91
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,92.86
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,COVID-19 Response,21,14,100
Toronto,2023-02-26T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-26T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-26T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-27T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-02-27T00:00:00Z,Base Program - Refugee,1,4,98.7
Toronto,2023-02-27T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-02-27T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-02-27T00:00:00Z,Base Shelter and Overnight Services,1,7,98.46
Toronto,2023-02-27T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-27T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-27T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-27T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-27T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-27T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,90
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,90.63
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,97.56
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,93.15
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,92.86
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,COVID-19 Response,19,14,100
Toronto,2023-02-27T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-27T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-27T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-28T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-28T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-28T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-28T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-02-28T00:00:00Z,Base Shelter and Overnight Services,1,7,98.46
Toronto,2023-02-28T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-28T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-28T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-28T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-28T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-28T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,81.82
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,92.19
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,93.15
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,92.86
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-02-28T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-28T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-02-28T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-03-01T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-01T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-01T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-01T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-01T00:00:00Z,Base Shelter and Overnight Services,3,7,96.92
Toronto,2023-03-01T00:00:00Z,Base Shelter and Overnight Services,3,7,100
Toronto,2023-03-01T00:00:00Z,Base Shelter and Overnight Services,3,7,96.97
Toronto,2023-03-01T00:00:00Z,Base Shelter and Overnight Services,3,7,100
Toronto,2023-03-01T00:00:00Z,Base Shelter and Overnight Services,3,7,100
Toronto,2023-03-01T00:00:00Z,Base Shelter and Overnight Services,3,7,100
Toronto,2023-03-01T00:00:00Z,Base Shelter and Overnight Services,3,7,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,90
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,95.31
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,92.47
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,92.86
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-01T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-03-01T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-03-01T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-03-02T00:00:00Z,Base Program - Refugee,2,4,96.67
Toronto,2023-03-02T00:00:00Z,Base Program - Refugee,2,4,98.7
Toronto,2023-03-02T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-03-02T00:00:00Z,Base Program - Refugee,2,4,100
Toronto,2023-03-02T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-02T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-02T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-02T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-02T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-02T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-02T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,90
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,95.31
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,92.47
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,92.86
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,COVID-19 Response,16,14,100
Toronto,2023-03-02T00:00:00Z,Temporary Refugee Response,1,3,99.33
Toronto,2023-03-02T00:00:00Z,Temporary Refugee Response,1,3,100
Toronto,2023-03-02T00:00:00Z,Temporary Refugee Response,1,3,100
Toronto,2023-03-03T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-03-03T00:00:00Z,Base Program - Refugee,1,4,98.7
Toronto,2023-03-03T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-03-03T00:00:00Z,Base Program - Refugee,1,4,100
Toronto,2023-03-03T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-03-03T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-03-03T00:00:00Z,Base Shelter and Overnight Services,1,7,97.06
Toronto,2023-03-03T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-03-03T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-03-03T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-03-03T00:00:00Z,Base Shelter and Overnight Services,1,7,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,90
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,96.88
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,91.78
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,97.56
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,97.78
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,92.86
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,COVID-19 Response,18,14,100
Toronto,2023-03-03T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-03-03T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-03-03T00:00:00Z,Temporary Refugee Response,0,3,100
Toronto,2023-03-04T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-04T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-04T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-04T00:00:00Z,Base Program - Refugee,0,4,100
Toronto,2023-03-04T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-04T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-04T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-04T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-04T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-04T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-04T00:00:00Z,Base Shelter and Overnight Services,0,7,100
Toronto,2023-03-04T00:00:00Z,COVID-19 Response,17,14,100
Toronto,2023-03-04T00:00:00Z,COVID-19 Response,17,14,100
